operation_uid,api_name,method,path,operation_id,summary,description,parameters_count,has_request_body,response_codes,source_file
sendgrid_PATCH_partner_settings_new_relic,sendgrid,PATCH,/partner_settings/new_relic,PATCH_partner_settings-new_relic,Updates New Relic partner settings.,"**This endpoint allows you to update or change your New Relic partner settings.**

Our partner settings allow you to integrate your SendGrid account with our partners to increase your SendGrid experience and functionality. For more information about our partners, and how you can begin integrating with them, please visit our [Partners documentation](https://sendgrid.com/docs/ui/account-and-settings/partners/).

By integrating with New Relic, you can send your SendGrid email statistics to your New Relic Dashboard. If you enable this setting, your stats will be sent to New Relic every 5 minutes. You will need your New Relic License Key to enable this setting. For more information, please see our [SendGrid for New Relic documentation](https://sendgrid.com/docs/ui/analytics-and-reporting/tracking-stats-using-new-relic/).",1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_scopes,sendgrid,GET,/scopes,GET_scopes,Retrieve a list of scopes for which this user has access.,"**This endpoint returns a list of all scopes that this user has access to.**

API Keys are used to authenticate with [SendGrid's v3 API](https://sendgrid.api-docs.io/v3.0/how-to-use-the-sendgrid-v3-api/api-authorization).

API Keys may be assigned certain permissions, or scopes, that limit which API endpoints they are able to access.

This endpoint returns all the scopes assigned to the key you use to authenticate with it. To retrieve the scopes assigned to another key, you can pass an API key ID to the ""Retrieve an existing API key"" endpoint.

For a more detailed explanation of how you can use API Key permissions, please visit our [API Keys documentation](https://sendgrid.com/docs/ui/account-and-settings/api-keys/).",1,False,200|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_scopes_requests,sendgrid,GET,/scopes/requests,GET_v3-scopes-requests,Retrieve access requests,"**This endpoint allows you to retrieve a list of all recent access requests.**

The Response Header's `link` parameter will include pagination info.",2,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_scopes_requests_request_id,sendgrid,DELETE,/scopes/requests/{request_id},DELETE_v3-scopes-requests-request_id,Deny access request,"**This endpoint allows you to deny an attempt to access your account.**

**Note:** Only teammate admins may delete a teammate's access request.",0,False,204|401|404,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_scopes_requests_request_id_approve,sendgrid,PATCH,/scopes/requests/{request_id}/approve,PATCH_v3-scopes-requests-approve-id,Approve access request,"**This endpoint allows you to approve an access attempt.**

**Note:** Only teammate admins may approve another teammate’s access request.",0,False,200|401|404,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_senders,sendgrid,GET,/senders,GET_v3-senders,Get all Sender Identities,**This endpoint allows you to retrieve a list of all sender identities that have been created for your account.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_senders,sendgrid,POST,/senders,POST_senders,Create a Sender Identity,"**This endpoint allows you to create a new sender identity.**

You may create up to 100 unique sender identities.",1,True,201|400,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_senders_sender_id,sendgrid,DELETE,/senders/{sender_id},DELETE_v3-senders-sender_id,Delete a Sender Identity,**This endoint allows you to delete one of your sender identities.**,1,False,204|403|404,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_senders_sender_id,sendgrid,GET,/senders/{sender_id},GET_v3-senders-sender_id,View a Sender Identity,**This endpoint allows you to retrieve a specific sender identity.**,1,False,200|404,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_senders_sender_id,sendgrid,PATCH,/senders/{sender_id},PATCH_v3-senders-sender_id,Update a Sender Identity,"**This endpoint allows you to update a sender identity.**

Updates to `from.email` require re-verification.

Partial updates are allowed, but fields that are marked as ""required"" in the POST (create) endpoint must not be nil if that field is included in the PATCH request.",1,True,200|400|403|404,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_senders_sender_id_resend_verification,sendgrid,POST,/senders/{sender_id}/resend_verification,POST_v3-senders-sender_id-resend_verification,Resend Sender Identity Verification,**This enpdoint allows you to resend a sender identity verification email.**,1,False,204|400|404,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_sso_certificates,sendgrid,POST,/sso/certificates,POST_sso-certificates,Create an SSO Certificate,**This endpoint allows you to create an SSO certificate.**,0,True,200|400|401|403|429|500,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_sso_certificates_cert_id,sendgrid,DELETE,/sso/certificates/{cert_id},DELETE_sso-certificates-cert_id,Delete an SSO Certificate,"**This endpoint allows you to delete an SSO certificate.**

You can retrieve a certificate's ID from the response provided by the ""Get All SSO Integrations"" endpoint.",0,False,200|400|401|403|429|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_sso_certificates_cert_id,sendgrid,GET,/sso/certificates/{cert_id},GET_sso-certificates-cert_id,Get an SSO Certificate,**This endpoint allows you to retrieve an individual SSO certificate.**,0,False,200|400|401|403|429|500,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_sso_certificates_cert_id,sendgrid,PATCH,/sso/certificates/{cert_id},PATCH_sso-certificates-cert_id,Update SSO Certificate,"**This endpoint allows you to update an existing certificate by ID.**

You can retrieve a certificate's ID from the response provided by the ""Get All SSO Integrations"" endpoint.",0,True,400|401|403|429|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_sso_integrations,sendgrid,GET,/sso/integrations,GET_sso-integrations,Get All SSO Integrations,"**This endpoint allows you to retrieve all SSO integrations tied to your Twilio SendGrid account.**

The IDs returned by this endpoint can be used by the APIs additional endpoints to modify your SSO integrations.",1,False,200|400|401|403|429|500,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_sso_integrations,sendgrid,POST,/sso/integrations,POST_sso-integrations,Create an SSO Integration,**This endpoint allows you to create an SSO integration.**,0,True,200|400|401|403|429|500,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_sso_integrations_id,sendgrid,DELETE,/sso/integrations/{id},DELETE_sso-integrations-id,Delete an SSO Integration,"**This endpoint allows you to delete an IdP configuration by ID.**

You can retrieve the IDs for your configurations from the response provided by the ""Get All SSO Integrations"" endpoint.",0,False,204|400|401|403|429|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_sso_integrations_id,sendgrid,GET,/sso/integrations/{id},GET_sso-integrations-id,Get an SSO Integration,"**This endpoint allows you to retrieve an SSO integration by ID.**

You can retrieve the IDs for your configurations from the response provided by the ""Get All SSO Integrations"" endpoint.",1,False,200|400|401|403|429|500,datasets\openapi\sendgrid\openapi.json
